"device.name","device.entity","device.hardware.model","device.hardware.type","device.operating_system.name"
"device-e440a0c8dcb64d92b1deaa3ba42aae20","","Lenovo Pro Max","laptop","Windows 11"
"device-122f1c363b8c491dbd137fd78f112bad","","Lenovo Pro Max","laptop","Windows 11"
"device-092322c41a11417a850583f564f690f0","","Lenovo Pro Max","laptop","Windows 11"
"device-5bb8193d77ba4f309096a172aca481a7","","Lenovo Pro Max","laptop","Windows 11"
"device-cd1d0b08bbda47139f315270582e38f1","","Lenovo Pro Max","laptop","Windows 11"
"device-f31b6ed0819148e39e50e7550545e485","","Lenovo Pro Max","laptop","Windows 11"
"device-82d5c0b3adab43888ad9cb640b94f98d","","Lenovo Pro Max","laptop","Windows 11"
"device-0e4144b406534e7faf02da6decff4a2d","","Lenovo Pro Max","laptop","Windows 11"
"device-c1aabdd87d1642ea8044e682ad95f1c1","","Lenovo Pro Max","laptop","Windows 11"
"device-5d8621da3d6b4766ab49b9a3bdc6ba68","","Lenovo Pro Max","laptop","Windows 11"
"device-29902f6c7686443ab07439b5f9224647","","Lenovo Pro Max","laptop","Windows 11"
"device-87ba8503d9a44e8db9855c903d07c68d","","Lenovo Pro Max","laptop","Windows 11"
"device-bd36658df1694875859d44d42e2de15b","","Lenovo Pro Max","laptop","Windows 11"
"device-131d0511936046e482400fee77492b2d","","Lenovo Pro Max","laptop","Windows 11"
"device-a72db4e2fe3f49f6b8782e106fc66e04","","Lenovo Pro Max","laptop","Windows 11"
"device-bb495e1c218448e48b9ae30ca0e949be","","Lenovo Pro Max","laptop","Windows 11"
"device-b2f05fe306ca4dc485c845b898d51ece","","Lenovo Pro Max","laptop","Windows 11"
"device-a70fb06bb000443882c216296ab558b2","","Lenovo Pro Max","laptop","Windows 11"
"device-906b42dbe9f1479cbeaa989f3c6931cd","","Lenovo Pro Max","laptop","Windows 11"
"device-1aeefe3f00844e558212043690f3c1de","","Lenovo Pro Max","laptop","Windows 11"
"device-50a8cbb5e8da4569875e6af511aeeadb","","Lenovo Pro Max","laptop","Windows 11"
"device-14afb1a0e3e4428dbbcd2ed61a794e59","","Lenovo Pro Max","laptop","Windows 11"
"device-d1a5066132484b0bb75400b442693586","","Lenovo Pro Max","laptop","Windows 11"
"device-937afd3a3f034f56931ca063470817e5","","Lenovo Pro Max","laptop","Windows 11"
"device-a3574117f9ad4e5daa038c894c2d68b8","","Lenovo Pro Max","laptop","Windows 11"
"device-e48cfd2909a1428b9f29c83ff9d67306","","Lenovo Pro Max","laptop","Windows 11"
"device-be3e47da8d3348eaab25d691b0180173","","Lenovo Pro Max","laptop","Windows 11"
"device-9de1c8f9533043df815f380c8d0c4aa3","","Lenovo Pro Max","laptop","Windows 11"
"device-fabcd46a85aa4506bf24a7b3fb7eac1a","","Lenovo Pro Max","laptop","Windows 11"
"device-0c2f884354b647a2a1fccb404bdd11c5","","Lenovo Pro Max","laptop","Windows 11"
"device-120411bcec5a448caf0b0712465d4d61","","Lenovo Pro Max","laptop","Windows 11"
"device-d166a424d0074ca9b3ae5eb3fbe3e95a","","Lenovo Pro Max","laptop","Windows 11"
"device-de62a90c8c3449b0a5f062aa89175855","","Lenovo Pro Max","laptop","Windows 11"
"device-85a8524935c04a8d96c94653ac00bcf7","","Lenovo Pro Max","laptop","Windows 11"
"device-7a37aa7a2941483ab5706d5d26bea97b","","Lenovo Pro Max","laptop","Windows 11"
"device-99f56e59c6974bafa33887303ed0bb12","","Lenovo Pro Max","laptop","Windows 11"
"device-4f7012ea5b7a46838571dc17da93d632","","Lenovo Pro Max","laptop","Windows 11"
"device-fd9d1bf36acf4a46876e83f1c87a83f6","","Lenovo Pro Max","laptop","Windows 11"
"device-0cb35f0117d6471091f703df463572d1","","Lenovo Pro Max","laptop","Windows 11"
"device-0618360769f0417bb1d615a67e2e4a6e","","Lenovo Pro Max","laptop","Windows 11"
"device-e12b84cd9e5d4347b77ee93e5859d114","","Lenovo Pro Max","laptop","Windows 11"
"device-ce819c1071f54fceb0d31c4672f85d14","","Lenovo Pro Max","laptop","Windows 11"
"device-7ef38bc0d7964518aab0a11a32181272","","Lenovo Pro Max","laptop","Windows 11"
"device-8b993067702344029facb87639f7e48c","","Lenovo Pro Max","laptop","Windows 11"
"device-03e11f79d97d40c1b0e0f818cc9c4ba6","","Lenovo Pro Max","laptop","Windows 11"
"device-3b00869a3ee4488788d7356404ac407f","","Lenovo Pro Max","laptop","Windows 11"
"device-3ad1fa8950f8463fb482ae5838fd14c9","","Lenovo Pro Max","laptop","Windows 11"
"device-fec42c101a9947fb84081f9cfa121c8d","","Lenovo Pro Max","laptop","Windows 11"
"device-229aa12d84644e83ad5b361336f495c5","","Lenovo Pro Max","laptop","Windows 11"
"device-05732b20ef0940c590282da0f50ccff1","","Lenovo Pro Max","laptop","Windows 11"
"device-5bfbac94aa0e4128917239da7bbf43bc","","Lenovo Pro Max","laptop","Windows 11"
"device-3f661481b7cb4c659ee9d47ad8a781cd","","Lenovo Pro Max","laptop","Windows 11"
"device-de69423a886d423b9bad9ed326c37f46","","Lenovo Pro Max","laptop","Windows 11"
"device-82020d585406426fb09eedaef22d6370","","Lenovo Pro Max","laptop","Windows 11"
"device-9463bd339a824d9d8846709a203b760a","","Lenovo Pro Max","laptop","Windows 11"
"device-0443e3f244b84f4299cd666b3064f92e","","Lenovo Pro Max","laptop","Windows 11"
"device-9561cbcf03504fa58cbd126e4323923e","","Lenovo Pro Max","laptop","Windows 11"
"device-94d0ce60d964476d8468486bcb98100a","","Lenovo Pro Max","laptop","Windows 11"
"device-d669a07c92104f81827c21c09c98d9cd","","Lenovo Pro Max","laptop","Windows 11"
"device-fe4ea81aee2b4c8f9c3e4245bcdfa022","","Lenovo Pro Max","laptop","Windows 11"
"device-4fdd2dd9dbf2488c8bafce6a5c65c2ee","","Lenovo Pro Max","laptop","Windows 11"
"device-4ca014da08df48f29c3782f7aa20da94","","Lenovo Pro Max","laptop","Windows 11"
"device-0ae9573505754f268cc77d307109f45c","","Lenovo Pro Max","laptop","Windows 11"
"device-86a45da03b594d9d91a1a0434808c3ff","","Lenovo Pro Max","laptop","Windows 11"
"device-17499df450174194957f8d7a44eddc6c","","Lenovo Pro Max","laptop","Windows 11"
"device-c939a51934704887988b0482a51dcbff","","Lenovo Pro Max","laptop","Windows 11"
"device-c05dd13023424af39c18da55ba0bd6aa","","Lenovo Pro Max","laptop","Windows 11"
"device-0408838c6fe745bda87674c79efe5a13","","Lenovo Pro Max","laptop","Windows 11"
"device-758c39518e6f40849493478215de21de","","Lenovo Pro Max","laptop","Windows 11"
"device-8d7e1b1a54b64d6ca443475004b600c4","","Lenovo Pro Max","laptop","Windows 11"
"device-31aadfc319ca43278cf4cf302bd019c4","","Lenovo Pro Max","laptop","Windows 11"
"device-b3916ff19c5346238008b33f73831814","","Lenovo Pro Max","laptop","Windows 11"
"device-c58f022d00754cdabc0ee9b05f660fe4","","Lenovo Pro Max","laptop","Windows 11"
"device-c1c5988bd50645119e1efd39c1897cc0","","Lenovo Pro Max","laptop","Windows 11"
"device-f0bdc6cd5b0c4a4c979b7c51eb5eaf4f","","Lenovo Pro Max","laptop","Windows 11"
"device-5c66d4b70db04eafbfc8d6cdd0d0d02b","","Lenovo Pro Max","laptop","Windows 11"
"device-2edbb7de777c4203a53f29d638f685c2","","Lenovo Pro Max","laptop","Windows 11"
"device-249eecd1fa164bf5aceb8d7e4485b702","","Lenovo Pro Max","laptop","Windows 11"
"device-d5afb5a35cdc4904893ac411490d0d4b","","Lenovo Pro Max","laptop","Windows 11"
"device-4c829ffb860b4b539036edce29473151","","Lenovo Pro Max","laptop","Windows 11"
"device-721bc77ffa5b4b36ab1a556d898b5ebe","","Lenovo Pro Max","laptop","Windows 11"
"device-18073d9451e547238f6c3209ef2850a0","","Lenovo Pro Max","laptop","Windows 11"
"device-0a30d9be73a44aa9a8b7ccbcbc7bbd75","","Lenovo Pro Max","laptop","Windows 11"
"device-5d7bf15b7faa42f5a540a87afe2db5d2","","Lenovo Pro Max","laptop","Windows 11"
"device-8c12c2d3c9454522af6170b9bee78700","","Lenovo Pro Max","laptop","Windows 11"
"device-c63c36e9dee74a4bbb0fe8e190558311","","Lenovo Pro Max","laptop","Windows 11"
"device-121cc47f95da4d058515feee60f5289b","","Lenovo Pro Max","laptop","Windows 11"
"device-3f114c63944442b2a324ab8b05f7f8eb","","Lenovo Pro Max","laptop","Windows 11"
"device-e53be02efbdc4197abfa52538bc29b33","","Lenovo Pro Max","laptop","Windows 11"
"device-dd96852383e44daaa88668a09458be71","","Lenovo Pro Max","laptop","Windows 11"
"device-53f7479ca30a4bd486e48197178a558d","","Lenovo Pro Max","laptop","Windows 11"
"device-8f52c0036a4f4b7a8d4fa0d11c2fb770","","Lenovo Pro Max","laptop","Windows 11"
"device-a792f3cb4b7844d6b64d51d9d063f623","","Lenovo Pro Max","laptop","Windows 11"
"device-47b27e5ac82c46d5aca18edda822c360","","Lenovo Pro Max","laptop","Windows 11"
"device-f59f7373dcdd433e9ab237ca82551909","","Lenovo Pro Max","laptop","Windows 11"
"device-5dd2752e6d2d474289dadace65062148","","Lenovo Pro Max","laptop","Windows 11"
"device-87958fd594854cdc9aa6ba35c93fa211","","Lenovo Pro Max","laptop","Windows 11"
"device-d5c37147ae3c4a188ffca009c40b1508","","Lenovo Pro Max","laptop","Windows 11"
"device-6b5d9cf87f15424a975d1985e60168bb","","Lenovo Pro Max","laptop","Windows 11"
"device-b3171a1853e04f039dc24dbc0e2c3b0d","","Lenovo Pro Max","laptop","Windows 11"
"device-8d58d9c407d94eafae7e974cf9a3a362","","Lenovo Pro Max","laptop","Windows 11"
"device-1e8af4e9d8d9461eaf923e338a68f7c7","","Lenovo Pro Max","laptop","Windows 11"
"device-ca1db8cce5d54f6fa36997b04b304650","","Lenovo Pro Max","laptop","Windows 11"
"device-c4f66425d64542a1bcdd007065d82a20","","Lenovo Pro Max","laptop","Windows 11"
"device-d5eec17a44bc4c319a8dace8fef5b772","","Lenovo Pro Max","laptop","Windows 11"
"device-c3099e8999e744e3a77213e42cf093c4","","Lenovo Pro Max","laptop","Windows 11"
"device-f667dda603d54d53989bd7ff8cdb1356","","Lenovo Pro Max","laptop","Windows 11"
"device-62ef85587ec440679c963fe572fe618c","","Lenovo Pro Max","laptop","Windows 11"
"device-5b7ee6ff11564f969f3645e4176ea5a7","","Lenovo Pro Max","laptop","Windows 11"
"device-eaa8e3feb76f48ccba4c6e80fc8b6c16","","Lenovo Pro Max","laptop","Windows 11"
"device-9ebb685564124d0da76ff0d842fcbb78","","Lenovo Pro Max","laptop","Windows 11"
"device-0fde2f7d40024aa49b8f5d07a44e1d54","","Lenovo Pro Max","laptop","Windows 11"
"device-db11022cca844ddc9da8f3d6048554bd","","Lenovo Pro Max","laptop","Windows 11"
"device-8ca8dfcd148441ec95c02f16c2e828af","","Lenovo Pro Max","laptop","Windows 11"
"device-fe84a15c96b14a50a1b015a39c4017c8","","Lenovo Pro Max","laptop","Windows 11"
"device-8dc7327bf79e4afea6a5bfc0d351516a","","Lenovo Pro Max","laptop","Windows 11"
"device-6c117b31c23f41289ebab562cbc02528","","Lenovo Pro Max","laptop","Windows 11"
"device-d05ab83b30994b2cad9f5f3b43c12098","","Lenovo Pro Max","laptop","Windows 11"
"device-5866a81f3867447baa2dddad97cfffd2","","Lenovo Pro Max","laptop","Windows 11"
"device-c39553d0b5094ca893dff1f272e71308","","Lenovo Pro Max","laptop","Windows 11"
"device-be1f5173e56e4a8e8a2d075e2de5c00b","","Lenovo Pro Max","laptop","Windows 11"
"device-27dc67e59a3743769fec371ae829f9cf","","Lenovo Pro Max","laptop","Windows 11"
"device-3b6dcc9e2fdd4c038bcccd3dd5a1efa4","","Lenovo Pro Max","laptop","Windows 11"
"device-b0bea56774ef4538aef5f8da979f8116","","Lenovo Pro Max","laptop","Windows 11"
"device-0593a7ba80e94b3eb504896954903748","","Lenovo Pro Max","laptop","Windows 11"
"device-95fcc72400bc45f2adcad2c1a7e12343","","Lenovo Pro Max","laptop","Windows 11"
"device-1487b0e60887443197fe65977fd1b750","","Lenovo Pro Max","laptop","Windows 11"
"device-e3935f4c9d0b4bc1ac7d259148b3fc40","","Lenovo Pro Max","laptop","Windows 11"
"device-29b602e172624f87a7d9f5912abf27f9","","Lenovo Pro Max","laptop","Windows 11"
"device-aaa6761ffc914290b523677e04065113","","Lenovo Pro Max","laptop","Windows 11"
"device-6bcd69acb13f4c08beaed7b6f986aa3e","","Lenovo Pro Max","laptop","Windows 11"
"device-3ae47e02b689472c82581b1ec01c17ff","","Lenovo Pro Max","laptop","Windows 11"
"device-ca433cd39a4c4ee08373f6eb4b30c910","","Lenovo Pro Max","laptop","Windows 11"
"device-ff52fbc0ed794400bb06b3f7d7bf5334","","Lenovo Pro Max","laptop","Windows 11"
"device-298ef510f6df4fe4b9f2242a5161cb29","","Lenovo Pro Max","laptop","Windows 11"
"device-d34a74bfb452414f8c2e0d0aca32facb","","Lenovo Pro Max","laptop","Windows 11"
"device-8bd0b10de655440985e1f985b8f0a77f","","Lenovo Pro Max","laptop","Windows 11"
"device-636e79edf14542d2b829bb75eab3df49","","Lenovo Pro Max","laptop","Windows 11"
"device-03e7995a901c4095b1ce2aebae3df4a7","","Lenovo Pro Max","laptop","Windows 11"
"device-63e4077009984335ae116130b9b5d0da","","Lenovo Pro Max","laptop","Windows 11"
"device-2ced029c3ac1411598946759fa7d596b","","Lenovo Pro Max","laptop","Windows 11"
"device-7201f776bf684d27860cb68c81e65c63","","Lenovo Pro Max","laptop","Windows 11"
"device-59d370f236f64b139dbc8b9652e1e885","","Lenovo Pro Max","laptop","Windows 11"
"device-2ef5b69906f94402b5bc928c4babf732","","Lenovo Pro Max","laptop","Windows 11"
"device-e03c8e7bfdc74deba76b04f79ddd589e","","Lenovo Pro Max","laptop","Windows 11"
"device-2611bb0b8b0541feba98d953aea77b16","","Lenovo Pro Max","laptop","Windows 11"
"device-0721f216c0ad44f396184ca43d109bd1","","Lenovo Pro Max","laptop","Windows 11"
"device-6f7889b04e47440ea45e4c27bdbb4058","","Lenovo Pro Max","laptop","Windows 11"
"device-f9f4ae1dc9444fa6a198169c99da4514","","Lenovo Pro Max","laptop","Windows 11"
"device-eb0c9700b2474978b42b821f2bcd57e1","","Lenovo Pro Max","laptop","Windows 11"
"device-51c112a53c1846ac9b089370d9708180","","Lenovo Pro Max","laptop","Windows 11"
"device-73c0d0ca8743489e8a027fec21bdc342","","Lenovo Pro Max","laptop","Windows 11"
"device-91eb22be298b43d8aa13620518316a4c","","Lenovo Pro Max","laptop","Windows 11"
"device-0474261bf1fe46d7aff0088c41837530","","Lenovo Pro Max","laptop","Windows 11"
"device-c1ef4fd57d8c460a8ad87e132e7eaf87","","Lenovo Pro Max","laptop","Windows 11"
"device-a0a764c9a37543b2afd3274932c59e06","","Lenovo Pro Max","laptop","Windows 11"
"device-385c71529bf54ca28eab18d9228f5e2c","","Lenovo Pro Max","laptop","Windows 11"
"device-bb1a40e253184d3c950253b8380baf28","","Lenovo Pro Max","laptop","Windows 11"
"device-587a2d0b0c1e45b798727f0f54de9e28","","Lenovo Pro Max","laptop","Windows 11"
"device-9a2ef43bc9ad4cf3acc73d57b73725d8","","Lenovo Pro Max","laptop","Windows 11"
"device-4dbb401e12ff4b92b9231f5791b79e9f","","Lenovo Pro Max","laptop","Windows 11"
"device-d5188681e98e429fbcd9af83ff1e03b4","","Lenovo Pro Max","laptop","Windows 11"
"device-a66b3a6a49e8410bb6ee0edd7f229a7d","","Lenovo Pro Max","laptop","Windows 11"
"device-96d26f9c430e468e8986e2ee6d4b34f6","","Lenovo Pro Max","laptop","Windows 11"
"device-9f8dd0782b0749068db8ec512438dcdb","","Lenovo Pro Max","laptop","Windows 11"
"device-8a0aec1e7c46473ea3b8d7569c7d39e4","","Lenovo Pro Max","laptop","Windows 11"
"device-56d29e35e1814b64acd820ead9614605","","Lenovo Pro Max","laptop","Windows 11"
"device-7ca5edf42c574a6991ea4ece6db8aab5","","Lenovo Pro Max","laptop","Windows 11"
"device-b65323398b17468ca7e2aedab2308055","","Lenovo Pro Max","laptop","Windows 11"
"device-d7eb8e6f035d4844bc2930b3f266adb4","","Lenovo Pro Max","laptop","Windows 11"
"device-2bf94caff0fb4d9d8f873bf907a0fdb6","","Lenovo Pro Max","laptop","Windows 11"
"device-000d4a176e2947ad9e519fbd44d3dd99","","Lenovo Pro Max","laptop","Windows 11"
"device-6fbb2069e029460c832b808e8a593965","","Lenovo Pro Max","laptop","Windows 11"
"device-680fae816bf648f5b085a6bd01b12855","","Lenovo Pro Max","laptop","Windows 11"
"device-59ca7a65117647198c7b65af2a03517d","","Lenovo Pro Max","laptop","Windows 11"
"device-3e6ef17d8e0340db8735424950cc0805","","Lenovo Pro Max","laptop","Windows 11"
"device-efd9e9d5e9e54168a2d8fcebfcc8e397","","Lenovo Pro Max","laptop","Windows 11"
"device-20918ea59ead41eaaac1c5e47d75cefa","","Lenovo Pro Max","laptop","Windows 11"
"device-4d549336cdfa48148826243d2e5418f3","","Lenovo Pro Max","laptop","Windows 11"
"device-70b5d70a0164470d8fb5e2b3420b7eb8","","Lenovo Pro Max","laptop","Windows 11"
"device-acf4d050ff994e0ca87540422e06a52a","","Lenovo Pro Max","laptop","Windows 11"
"device-8d253b1617354d49a3082644b043e4c2","","Lenovo Pro Max","laptop","Windows 11"
"device-9b110394dbdd4d4aabda357592606525","","Lenovo Pro Max","laptop","Windows 11"
"device-315101dd68634e15b754d733a22bd5a7","","Lenovo Pro Max","laptop","Windows 11"
"device-bae3d68916284f24a88fa538ce7f1119","","Lenovo Pro Max","laptop","Windows 11"
"device-1226fe95b9154efb885fbdb34d478b84","","Lenovo Pro Max","laptop","Windows 11"
"device-c779467784d64008ac3df0eea7e919c2","","Lenovo Pro Max","laptop","Windows 11"
"device-aa96303c96234fc998849043c8830490","","Lenovo Pro Max","laptop","Windows 11"
"device-8ffc839e5c954a46b4cb5c2ad224d46d","","Lenovo Pro Max","laptop","Windows 11"
"device-980cb40d93bb4663b5390da9c0e07284","","Lenovo Pro Max","laptop","Windows 11"
"device-5b3054e724fd4516978c85d36a5d95c8","","Lenovo Pro Max","laptop","Windows 11"
"device-11479e0ff3074bfcb37dae216c30cba2","","Lenovo Pro Max","laptop","Windows 11"
"device-805284a61d874945b688f3c6ae0e5643","","Lenovo Pro Max","laptop","Windows 11"
"device-6ed71224e55f4239aa361f2a493e8270","","Lenovo Pro Max","laptop","Windows 11"
"device-dba13c6e5d494a6a9f9184f7e206a01b","","Lenovo Pro Max","laptop","Windows 11"
"device-5f3c08b3fe2d4fc789b9905778931811","","Lenovo Pro Max","laptop","Windows 11"
"device-b85ab3eb68744cc3a35b98bf4294b3af","","Lenovo Pro Max","laptop","Windows 11"
"device-97e7dbe8671342f9981c1a0081822f60","","Lenovo Pro Max","laptop","Windows 11"
"device-936bb6ad41c24f27845cbc022c7f2adc","","Lenovo Pro Max","laptop","Windows 11"
"device-6bfa4ffaa13446e6bd466a6df953780d","","Lenovo Pro Max","laptop","Windows 11"
"device-7e957da5159a4b909da8a40e9cbe8225","","Lenovo Pro Max","laptop","Windows 11"
"device-a51d06db8ad74927ae46a024bc973038","","Lenovo Pro Max","laptop","Windows 11"
"device-64a0a39e66d24e9c89ca413b46646501","","Lenovo Pro Max","laptop","Windows 11"
"device-0a34e574f8494d71a458fa0e40f47593","","Lenovo Pro Max","laptop","Windows 11"
"device-4970c216a0da4d2db48f040cd93c908e","","Lenovo Pro Max","laptop","Windows 11"
"device-d5e31567203e453eaa3123596547993f","","Lenovo Pro Max","laptop","Windows 11"
"device-163029412d6f4e368e08b2ece0f086f1","","Lenovo Pro Max","laptop","Windows 11"
"device-fd64c9e9ad7e4846a30b21f5346857b2","","Lenovo Pro Max","laptop","Windows 11"
"device-32acfadcb2164f6e941fb0f1bb75f04c","","Lenovo Pro Max","laptop","Windows 11"
"device-a458e42ce50d42dbb05494de835269d6","","Lenovo Pro Max","laptop","Windows 11"
"device-ce126002b8f94991a823bf26760c88bd","","Lenovo Pro Max","laptop","Windows 11"
"device-6f92a7fde12647459f054abcf8ed6b37","","Lenovo Pro Max","laptop","Windows 11"
"device-d26548cb36444305bf51d36642285996","","Lenovo Pro Max","laptop","Windows 11"
"device-e4c6848c0e1647b3bfe3b796a30c4dfa","","Lenovo Pro Max","laptop","Windows 11"
"device-5b1288954bbc4ec2ac487700d89e76bf","","Lenovo Pro Max","laptop","Windows 11"
"device-d80beb49ef2c44d2b473d57c4dd0146b","","Lenovo Pro Max","laptop","Windows 11"
"device-8980581b923b46c9b934c1a71ce356eb","","Lenovo Pro Max","laptop","Windows 11"
"device-84d21be845f5481e9d76c002503032cd","","Lenovo Pro Max","laptop","Windows 11"
"device-0bb41a14633641cb9a0408c8e73b8cc3","","Lenovo Pro Max","laptop","Windows 11"
"device-0c37c9d004f340f680c413af97d2ff2f","","Lenovo Pro Max","laptop","Windows 11"
"device-5e6a0a372598437a912c29272b5d0dc0","","Lenovo Pro Max","laptop","Windows 11"
"device-c9dfe4bab1c94c11ab16a593104b3ec4","","Lenovo Pro Max","laptop","Windows 11"
"device-0d95f0e1d9064cc2a9774827beae2ca5","","Lenovo Pro Max","laptop","Windows 11"
"device-93604fb5b87c44d28526e09d4d84be4f","","Lenovo Pro Max","laptop","Windows 11"
"device-414d81ec5a3b4d5fa7b1f399c3b57934","","Lenovo Pro Max","laptop","Windows 11"
"device-19710ce4db1746519e5067c464dda601","","Lenovo Pro Max","laptop","Windows 11"
"device-8bc312e46e714e4ea2be3429688e7f4d","","Lenovo Pro Max","laptop","Windows 11"
"device-3d6f40949bb54ac4a7d6ffc07158290f","","Lenovo Pro Max","laptop","Windows 11"
"device-7e66fd730d2842ffba3219ea108bd24c","","Lenovo Pro Max","laptop","Windows 11"
"device-0984168d71264ccfbd0ced6cc5312ad6","","Lenovo Pro Max","laptop","Windows 11"
"device-f3e7257b2d544c90b028a053edb0f0b4","","Lenovo Pro Max","laptop","Windows 11"
"device-4a81f454d4a548c6a0a194f16f83f15b","","Lenovo Pro Max","laptop","Windows 11"
"device-399025308d7543c69940887b4abb9e03","","Lenovo Pro Max","laptop","Windows 11"
"device-afc2f7ab4a6d4b10ae3854ec78be958f","","Lenovo Pro Max","laptop","Windows 11"
"device-6950643ac4874bf08c948bdb80c495e1","","Lenovo Pro Max","laptop","Windows 11"
"device-546e8f26e36a451c88c79b2a97fc48b2","","Lenovo Pro Max","laptop","Windows 11"
"device-cfb7909a656d417a959e910d9040ef86","","Lenovo Pro Max","laptop","Windows 11"
"device-eb1d742254414da2adbd1fcc1bb2f3cc","","Lenovo Pro Max","laptop","Windows 11"
"device-6b2ee9d2b050463e93f9684693243a25","","Lenovo Pro Max","laptop","Windows 11"
"device-a591796588bc486a92e0a4d8c28de85c","","Lenovo Pro Max","laptop","Windows 11"
"device-7786bba200cd47e8a3c256a294e1b4f2","","Lenovo Pro Max","laptop","Windows 11"
"device-1c02cf6f7c0848dcba533074f87ccbef","","Lenovo Pro Max","laptop","Windows 11"
"device-6e03d379cda24f04ade99fc2872691d2","","Lenovo Pro Max","laptop","Windows 11"
"device-c43ae93cb1934b8c9ff0071f8f9cf6f9","","Lenovo Pro Max","laptop","Windows 11"
"device-dc71cd0d70a9401187052568bbdb2e84","","Lenovo Pro Max","laptop","Windows 11"
